textId,label_type,start_pos,end_pos
330,疾病和诊断,100,102
330,手术,117,121
330,解剖部位,142,145
330,疾病和诊断,144,156
330,解剖部位,159,160
330,影像检查,338,341
330,解剖部位,358,365
330,解剖部位,365,370
330,解剖部位,382,387
330,解剖部位,388,391
330,解剖部位,392,396
330,解剖部位,396,399
330,解剖部位,404,406
330,疾病和诊断,544,547
330,解剖部位,571,572
330,解剖部位,575,576
331,解剖部位,57,58
331,解剖部位,60,61
331,影像检查,69,73
331,解剖部位,73,74
331,解剖部位,74,76
331,疾病和诊断,82,84
331,解剖部位,85,88
331,解剖部位,89,97
331,手术,128,156
331,疾病和诊断,172,177
331,疾病和诊断,207,210
331,解剖部位,217,223
331,手术,254,262
331,影像检查,357,361
331,解剖部位,362,363
331,解剖部位,363,366
331,解剖部位,424,425
331,解剖部位,432,433
331,疾病和诊断,432,434
331,解剖部位,435,436
331,疾病和诊断,435,437
332,解剖部位,14,17
332,疾病和诊断,16,19
332,解剖部位,47,48
332,解剖部位,87,91
332,疾病和诊断,112,116
332,疾病和诊断,141,144
332,疾病和诊断,145,156
332,疾病和诊断,183,191
332,影像检查,191,193
332,解剖部位,200,202
332,解剖部位,213,217
332,解剖部位,225,229
332,解剖部位,250,252
332,解剖部位,253,255
332,解剖部位,281,282
332,解剖部位,282,284
332,解剖部位,290,292
332,解剖部位,293,298
332,疾病和诊断,303,308
332,解剖部位,309,312
332,疾病和诊断,326,330
332,疾病和诊断,335,342
332,药物,373,375
332,药物,398,401
332,疾病和诊断,474,479
333,解剖部位,5,7
333,疾病和诊断,6,9
333,手术,43,54
333,解剖部位,61,62
333,疾病和诊断,65,70
333,疾病和诊断,88,96
333,手术,132,135
333,解剖部位,179,180
333,影像检查,218,222
333,影像检查,274,277
333,解剖部位,277,278
333,解剖部位,286,288
333,解剖部位,297,301
333,解剖部位,339,343
334,手术,20,22
334,影像检查,82,85
334,解剖部位,85,89
334,解剖部位,90,94
334,疾病和诊断,107,113
334,解剖部位,115,116
334,疾病和诊断,115,117
334,解剖部位,127,130
334,解剖部位,131,136
334,解剖部位,138,142
334,解剖部位,148,150
334,手术,174,183
334,解剖部位,189,190
334,疾病和诊断,189,191
334,解剖部位,207,208
334,解剖部位,238,241
334,疾病和诊断,250,258
334,疾病和诊断,387,404
334,手术,424,426
334,手术,427,429
334,解剖部位,455,457
334,解剖部位,472,474
334,药物,555,559
334,实验室检验,573,576
334,实验室检验,585,589
334,影像检查,600,605
334,解剖部位,605,606
334,影像检查,631,639
334,影像检查,647,650
334,影像检查,663,668
334,解剖部位,682,686
334,解剖部位,697,700
334,解剖部位,700,702
334,疾病和诊断,712,715
334,解剖部位,722,725
334,解剖部位,726,730
334,解剖部位,737,739
334,解剖部位,742,744
334,解剖部位,749,750
334,疾病和诊断,755,756
334,解剖部位,755,757
334,疾病和诊断,756,759
334,解剖部位,759,760
334,解剖部位,773,777
334,解剖部位,781,783
334,解剖部位,784,788
334,解剖部位,795,797
334,解剖部位,797,799
334,解剖部位,799,801
334,解剖部位,804,805
334,疾病和诊断,810,813
334,疾病和诊断,816,826
334,解剖部位,851,853
334,解剖部位,871,875
334,解剖部位,884,885
334,解剖部位,900,903
334,解剖部位,904,907
334,解剖部位,908,911
334,解剖部位,914,918
334,解剖部位,918,922
334,解剖部位,925,927
334,解剖部位,936,937
334,解剖部位,941,942
334,解剖部位,948,950
334,解剖部位,960,962
334,解剖部位,966,967
334,解剖部位,975,979
334,解剖部位,983,985
334,解剖部位,991,993
334,解剖部位,994,996
334,解剖部位,997,1000
334,解剖部位,1004,1009
334,解剖部位,1016,1018
334,解剖部位,1022,1024
334,解剖部位,1026,1028
334,解剖部位,1036,1038
334,疾病和诊断,1043,1046
334,解剖部位,1061,1063
334,解剖部位,1063,1067
334,解剖部位,1079,1081
334,疾病和诊断,1089,1095
334,疾病和诊断,1098,1108
334,解剖部位,1132,1136
334,解剖部位,1138,1140
334,疾病和诊断,1141,1144
334,疾病和诊断,1149,1155
334,疾病和诊断,1167,1173
334,解剖部位,1175,1179
334,疾病和诊断,1183,1186
334,疾病和诊断,1187,1193
335,手术,10,13
335,疾病和诊断,21,26
335,药物,32,34
335,疾病和诊断,91,95
335,解剖部位,107,108
335,疾病和诊断,118,119
335,影像检查,214,220
335,解剖部位,220,230
335,影像检查,231,236
335,影像检查,252,257
335,解剖部位,257,263
335,解剖部位,264,268
335,影像检查,269,274
335,解剖部位,278,280
335,影像检查,280,283
335,解剖部位,314,324
336,解剖部位,18,20
336,疾病和诊断,24,26
336,解剖部位,37,38
336,疾病和诊断,37,49
336,解剖部位,100,105
336,解剖部位,113,118
336,影像检查,134,137
336,疾病和诊断,138,145
336,解剖部位,148,149
336,手术,155,158
336,手术,158,163
336,手术,163,167
336,手术,167,172
336,疾病和诊断,171,179
336,影像检查,189,193
336,解剖部位,194,196
336,解剖部位,207,209
336,解剖部位,210,218
336,解剖部位,224,225
336,解剖部位,229,231
337,解剖部位,10,12
337,解剖部位,63,64
337,解剖部位,76,79
337,疾病和诊断,87,90
337,疾病和诊断,112,113
337,手术,128,132
337,手术,133,141
338,解剖部位,2,3
338,疾病和诊断,2,7
338,解剖部位,8,9
338,疾病和诊断,8,10
338,手术,48,51
338,手术,65,70
338,解剖部位,74,75
338,解剖部位,83,86
338,解剖部位,169,171
338,解剖部位,171,173
338,疾病和诊断,189,191
338,解剖部位,194,196
338,解剖部位,200,202
339,疾病和诊断,1,6
339,解剖部位,29,31
339,手术,43,46
339,手术,46,85
339,疾病和诊断,95,103
339,解剖部位,123,125
339,影像检查,156,161
339,解剖部位,161,163
339,解剖部位,163,165
339,解剖部位,165,167
339,解剖部位,180,181
339,解剖部位,197,198
339,影像检查,215,221
339,解剖部位,245,246
339,解剖部位,254,255
339,手术,254,256
340,疾病和诊断,40,45
340,手术,56,64
340,解剖部位,75,82
340,解剖部位,108,111
340,解剖部位,117,119
340,解剖部位,122,123
340,解剖部位,126,127
340,解剖部位,134,136
340,解剖部位,144,145
340,解剖部位,151,153
340,解剖部位,154,156
340,解剖部位,157,158
340,解剖部位,159,161
340,解剖部位,162,164
340,解剖部位,165,167
340,疾病和诊断,179,187
340,疾病和诊断,191,195
340,影像检查,341,343
340,疾病和诊断,344,348
340,影像检查,428,431
340,疾病和诊断,432,440
340,疾病和诊断,449,454
340,解剖部位,483,484
340,解剖部位,486,487
341,疾病和诊断,0,5
341,疾病和诊断,6,13
341,手术,23,30
341,疾病和诊断,32,35
341,疾病和诊断,36,39
341,解剖部位,213,214
341,疾病和诊断,213,224
341,解剖部位,253,255
341,疾病和诊断,262,263
341,疾病和诊断,271,274
341,疾病和诊断,283,286
341,解剖部位,306,307
342,疾病和诊断,17,18
342,疾病和诊断,35,39
342,手术,42,49
342,解剖部位,110,112
342,影像检查,129,131
342,疾病和诊断,132,137
342,手术,148,157
342,疾病和诊断,170,173
342,疾病和诊断,176,182
342,手术,195,204
342,影像检查,269,272
342,疾病和诊断,295,298
342,解剖部位,303,304
342,解剖部位,320,322
342,解剖部位,325,326
342,解剖部位,356,361
342,解剖部位,378,380
342,解剖部位,398,409
342,解剖部位,472,476
342,解剖部位,479,480
343,手术,11,16
343,手术,19,28
343,疾病和诊断,34,43
343,解剖部位,77,83
343,手术,112,115
343,手术,116,118
343,解剖部位,121,123
343,药物,153,157
343,影像检查,344,353
343,解剖部位,383,384
343,解剖部位,384,389
344,解剖部位,13,14
344,疾病和诊断,13,17
344,解剖部位,53,54
344,影像检查,69,72
344,解剖部位,73,76
344,解剖部位,80,82
344,疾病和诊断,81,87
344,疾病和诊断,88,99
344,影像检查,112,116
344,解剖部位,116,121
344,解剖部位,121,124
344,疾病和诊断,130,137
344,解剖部位,142,146
344,解剖部位,147,153
344,解剖部位,154,158
344,疾病和诊断,164,165
344,解剖部位,169,174
344,手术,174,180
344,手术,180,184
344,手术,184,190
344,解剖部位,189,191
344,解剖部位,200,203
344,解剖部位,203,205
344,疾病和诊断,211,217
344,手术,249,256
344,手术,281,283
344,疾病和诊断,299,302
344,解剖部位,303,307
344,解剖部位,319,322
344,解剖部位,323,327
344,解剖部位,332,338
344,手术,360,362
344,解剖部位,376,379
344,手术,391,402
344,药物,436,440
344,药物,446,450
344,药物,455,459
344,疾病和诊断,478,484
344,药物,519,522
344,药物,523,528
344,解剖部位,533,534
344,解剖部位,567,568
344,解剖部位,572,574
344,解剖部位,715,721
344,疾病和诊断,728,731
344,解剖部位,734,735
344,解剖部位,745,749
344,解剖部位,750,756
344,解剖部位,762,764
344,解剖部位,770,772
344,手术,771,773
344,解剖部位,772,775
344,手术,774,776
344,解剖部位,777,783
344,疾病和诊断,782,787
344,手术,786,790
344,解剖部位,802,806
344,解剖部位,806,808
344,解剖部位,808,810
344,疾病和诊断,815,818
344,解剖部位,830,832
344,疾病和诊断,831,834
344,解剖部位,844,848
344,疾病和诊断,852,855
344,解剖部位,868,872
344,解剖部位,873,879
344,解剖部位,880,884
344,疾病和诊断,890,891
344,解剖部位,900,903
344,手术,902,905
344,手术,905,908
344,手术,908,915
344,解剖部位,925,926
344,疾病和诊断,929,933
344,疾病和诊断,936,940
344,药物,942,944
344,药物,946,949
345,影像检查,23,27
345,解剖部位,29,34
345,解剖部位,43,46
345,手术,45,47
345,解剖部位,48,50
345,手术,49,52
345,解剖部位,53,54
345,手术,53,56
345,手术,56,75
345,解剖部位,76,85
345,解剖部位,115,124
345,解剖部位,133,137
345,解剖部位,155,161
345,疾病和诊断,167,173
345,解剖部位,177,182
345,疾病和诊断,197,203
345,解剖部位,209,213
345,解剖部位,228,230
345,解剖部位,239,243
345,手术,292,307
345,解剖部位,308,311
345,疾病和诊断,378,386
345,解剖部位,389,391
345,解剖部位,391,394
345,疾病和诊断,438,439
345,疾病和诊断,442,452
345,解剖部位,454,455
345,手术,454,456
345,手术,456,463
345,手术,463,465
345,解剖部位,486,488
345,解剖部位,490,493
345,解剖部位,538,542
345,解剖部位,547,549
345,疾病和诊断,567,585
345,疾病和诊断,599,618
345,疾病和诊断,621,624
345,疾病和诊断,647,652
345,药物,694,696
345,解剖部位,778,779
345,解剖部位,781,782
345,解剖部位,794,795
345,疾病和诊断,824,827
346,解剖部位,23,26
346,影像检查,52,56
346,解剖部位,57,59
346,疾病和诊断,75,82
346,疾病和诊断,99,102
346,手术,120,125
346,解剖部位,178,183
346,影像检查,435,438
346,解剖部位,438,441
346,疾病和诊断,440,444
346,解剖部位,459,460
346,影像检查,481,485
346,解剖部位,496,499
346,疾病和诊断,501,504
346,实验室检验,587,588
346,解剖部位,587,589
346,实验室检验,588,591
346,实验室检验,608,611
346,解剖部位,676,678
346,实验室检验,724,727
346,实验室检验,769,771
346,实验室检验,787,790
346,药物,813,816
346,解剖部位,817,818
346,解剖部位,838,840
346,实验室检验,839,842
346,药物,904,907
346,实验室检验,970,971
346,解剖部位,970,972
346,实验室检验,971,974
346,实验室检验,1010,1012
346,药物,1011,1013
346,解剖部位,1038,1040
346,疾病和诊断,1039,1044
346,解剖部位,1099,1101
346,疾病和诊断,1104,1107
346,实验室检验,1144,1145
346,解剖部位,1144,1146
346,实验室检验,1145,1148
346,实验室检验,1184,1187
346,影像检查,1257,1262
346,解剖部位,1262,1263
346,解剖部位,1288,1290
346,疾病和诊断,1293,1296
347,疾病和诊断,44,45
347,疾病和诊断,45,48
347,疾病和诊断,49,52
347,解剖部位,69,70
347,疾病和诊断,69,71
347,疾病和诊断,136,141
347,疾病和诊断,148,152
347,疾病和诊断,234,236
347,解剖部位,244,246
347,解剖部位,274,277
347,解剖部位,283,287
347,解剖部位,288,295
347,解剖部位,318,321
347,解剖部位,360,364
347,解剖部位,365,369
347,解剖部位,387,389
347,疾病和诊断,409,415
347,疾病和诊断,416,420
347,疾病和诊断,422,426
347,疾病和诊断,427,437
348,解剖部位,1,3
348,手术,20,35
348,影像检查,74,77
348,解剖部位,137,138
348,手术,156,161
348,疾病和诊断,184,186
348,疾病和诊断,187,197
349,手术,33,35
349,解剖部位,40,43
349,解剖部位,44,48
349,解剖部位,49,52
349,解剖部位,56,59
349,解剖部位,76,78
349,解剖部位,152,154
349,解剖部位,157,164
350,疾病和诊断,37,42
350,解剖部位,52,54
350,手术,75,85
350,疾病和诊断,99,102
350,解剖部位,109,110
350,解剖部位,114,116
350,解剖部位,117,121
350,解剖部位,128,129
350,疾病和诊断,146,161
350,手术,240,252
350,解剖部位,268,269
350,解剖部位,275,277
350,解剖部位,300,301
350,解剖部位,333,335
350,解剖部位,342,343
350,疾病和诊断,354,358
350,解剖部位,376,377
350,解剖部位,439,440
350,解剖部位,440,444
350,解剖部位,496,497
350,解剖部位,504,505
350,疾病和诊断,509,513
350,疾病和诊断,528,533
350,解剖部位,535,537
350,解剖部位,541,542
350,影像检查,637,642
350,解剖部位,643,644
350,疾病和诊断,643,647
350,疾病和诊断,704,715
350,解剖部位,716,718
350,解剖部位,740,741
350,解剖部位,760,761
350,疾病和诊断,760,762
350,解剖部位,770,774
350,解剖部位,775,777
350,手术,788,793
350,影像检查,806,809
350,解剖部位,810,812
350,疾病和诊断,822,828
351,解剖部位,32,33
351,疾病和诊断,32,36
351,影像检查,39,43
351,解剖部位,44,51
351,解剖部位,51,53
351,疾病和诊断,62,65
351,解剖部位,91,95
351,解剖部位,96,99
351,疾病和诊断,107,111
351,疾病和诊断,112,121
351,解剖部位,125,129
351,解剖部位,137,143
351,解剖部位,144,148
351,影像检查,154,159
351,解剖部位,160,162
351,疾病和诊断,171,178
351,解剖部位,186,188
351,疾病和诊断,205,208
351,手术,229,238
351,解剖部位,268,270
351,疾病和诊断,273,285
351,解剖部位,319,324
351,解剖部位,336,337
351,疾病和诊断,354,359
351,疾病和诊断,369,375
351,解剖部位,380,391
351,解剖部位,419,421
351,影像检查,422,426
351,解剖部位,429,430
351,解剖部位,432,434
351,疾病和诊断,461,468
351,疾病和诊断,470,473
351,疾病和诊断,473,476
351,手术,488,492
351,解剖部位,504,506
351,解剖部位,507,509
351,疾病和诊断,535,542
351,疾病和诊断,544,547
351,疾病和诊断,547,550
351,疾病和诊断,586,594
351,解剖部位,604,605
351,解剖部位,725,726
351,解剖部位,728,729
351,解剖部位,739,741
351,疾病和诊断,760,765
352,解剖部位,16,18
352,疾病和诊断,20,25
352,手术,37,45
352,疾病和诊断,55,62
352,疾病和诊断,149,153
352,疾病和诊断,176,183
352,解剖部位,183,184
352,疾病和诊断,290,291
352,疾病和诊断,291,295
353,手术,10,18
353,疾病和诊断,29,34
353,解剖部位,40,42
353,解剖部位,63,65
353,解剖部位,68,70
353,解剖部位,74,76
353,解剖部位,99,102
353,解剖部位,103,106
353,影像检查,120,124
353,疾病和诊断,123,134
353,疾病和诊断,136,141
353,解剖部位,145,150
353,解剖部位,153,157
353,解剖部位,173,175
353,解剖部位,191,193
353,解剖部位,196,198
353,解剖部位,210,216
353,解剖部位,220,222
353,解剖部位,287,290
353,解剖部位,291,295
353,解剖部位,295,299
353,疾病和诊断,335,339
353,解剖部位,377,381
353,解剖部位,388,390
353,解剖部位,393,397
353,疾病和诊断,396,399
353,解剖部位,404,405
353,解剖部位,414,416
354,手术,27,32
354,疾病和诊断,42,55
354,解剖部位,86,87
354,解剖部位,107,109
354,解剖部位,136,138
354,药物,204,207
354,解剖部位,223,225
354,解剖部位,245,246
355,疾病和诊断,9,12
355,解剖部位,45,46
355,疾病和诊断,45,49
355,影像检查,102,105
355,疾病和诊断,106,112
355,解剖部位,113,115
355,解剖部位,173,177
355,影像检查,182,185
355,疾病和诊断,188,194
355,解剖部位,195,197
355,解剖部位,209,212
355,解剖部位,216,218
355,疾病和诊断,232,236
356,疾病和诊断,4,6
356,疾病和诊断,6,11
356,手术,30,55
356,疾病和诊断,74,83
356,解剖部位,121,125
356,解剖部位,127,131
356,解剖部位,148,154
356,解剖部位,157,163
356,解剖部位,166,173
356,解剖部位,176,178
356,手术,177,179
356,解剖部位,178,183
356,解剖部位,186,192
356,解剖部位,195,201
356,疾病和诊断,213,223
356,疾病和诊断,224,230
356,疾病和诊断,231,242
356,解剖部位,243,247
356,解剖部位,248,249
356,疾病和诊断,248,258
356,实验室检验,266,269
356,药物,304,308
356,疾病和诊断,509,516
357,手术,32,39
357,疾病和诊断,62,80
357,解剖部位,119,125
357,解剖部位,129,135
357,解剖部位,140,146
357,疾病和诊断,246,250
358,疾病和诊断,28,33
358,手术,47,56
358,疾病和诊断,66,71
358,解剖部位,75,76
358,解剖部位,96,102
358,疾病和诊断,110,111
358,解剖部位,116,122
358,疾病和诊断,130,131
358,解剖部位,136,141
358,疾病和诊断,149,150
358,解剖部位,206,209
358,手术,214,216
358,影像检查,215,217
358,手术,216,223
358,解剖部位,233,237
358,疾病和诊断,261,266
358,解剖部位,311,313
359,手术,13,18
359,疾病和诊断,37,38
359,药物,48,51
359,影像检查,79,82
359,解剖部位,82,87
359,解剖部位,88,90
359,手术,89,92
359,解剖部位,91,98
359,手术,216,233
359,解剖部位,319,321
359,影像检查,326,330
359,解剖部位,363,366
360,解剖部位,8,9
360,手术,9,23
360,疾病和诊断,32,38
360,手术,49,56
360,疾病和诊断,60,65
360,疾病和诊断,79,86
360,疾病和诊断,92,93
360,疾病和诊断,95,109
360,解剖部位,187,189
360,解剖部位,197,198
360,解剖部位,225,227
360,解剖部位,243,244
360,解剖部位,257,258
360,解剖部位,260,261
361,手术,25,29
361,手术,29,33
361,疾病和诊断,32,36
361,手术,35,39
361,解剖部位,60,62
361,解剖部位,62,64
361,解剖部位,78,80
361,疾病和诊断,100,107
361,手术,137,142
361,解剖部位,147,151
361,解剖部位,154,157
361,解剖部位,160,161
361,解剖部位,162,165
361,解剖部位,171,172
361,手术,183,195
361,解剖部位,201,203
361,解剖部位,250,251
361,解剖部位,280,283
361,解剖部位,293,296
361,疾病和诊断,309,314
361,疾病和诊断,319,323
361,疾病和诊断,326,331
361,解剖部位,334,338
361,疾病和诊断,354,358
361,解剖部位,362,363
362,疾病和诊断,23,29
362,手术,45,50
362,手术,55,62
362,疾病和诊断,68,75
362,疾病和诊断,76,79
362,疾病和诊断,86,95
362,疾病和诊断,177,181
362,解剖部位,185,186
362,疾病和诊断,187,194
362,解剖部位,195,199
362,解剖部位,221,222
363,解剖部位,20,23
363,手术,36,43
363,疾病和诊断,48,53
363,影像检查,206,211
363,解剖部位,211,213
363,疾病和诊断,212,216
363,疾病和诊断,217,220
363,影像检查,226,231
364,解剖部位,7,9
364,疾病和诊断,25,29
364,疾病和诊断,30,34
364,疾病和诊断,35,40
364,手术,57,66
364,解剖部位,90,91
364,解剖部位,97,99
364,手术,137,139
364,解剖部位,144,145
364,疾病和诊断,144,147
364,解剖部位,146,148
364,解剖部位,151,153
364,疾病和诊断,159,160
364,解剖部位,164,165
364,疾病和诊断,164,166
364,疾病和诊断,169,174
364,疾病和诊断,175,183
364,解剖部位,184,185
364,手术,184,188
364,手术,188,190
364,解剖部位,198,199
364,解剖部位,201,202
364,解剖部位,206,208
364,解剖部位,211,212
364,疾病和诊断,211,215
364,解剖部位,233,234
364,解剖部位,243,245
364,疾病和诊断,273,277
364,疾病和诊断,278,283
364,疾病和诊断,331,332
365,疾病和诊断,38,50
365,手术,198,220
365,药物,227,230
366,手术,26,34
366,疾病和诊断,49,56
366,解剖部位,62,63
366,影像检查,135,140
366,解剖部位,145,148
366,疾病和诊断,167,171
366,解剖部位,179,184
366,疾病和诊断,195,199
366,解剖部位,204,208
366,解剖部位,209,213
366,疾病和诊断,225,226
366,疾病和诊断,231,240
366,手术,262,300
366,疾病和诊断,312,319
366,疾病和诊断,322,327
366,解剖部位,370,371
366,疾病和诊断,370,372
366,疾病和诊断,391,394
367,疾病和诊断,10,13
367,手术,38,70
367,疾病和诊断,82,92
367,解剖部位,99,101
367,解剖部位,107,110
367,解剖部位,117,121
367,解剖部位,135,140
367,解剖部位,144,147
367,解剖部位,148,153
367,解剖部位,154,157
367,解剖部位,158,160
367,解剖部位,231,232
367,解剖部位,233,234
367,解剖部位,237,238
367,解剖部位,250,251
368,手术,8,14
368,解剖部位,44,45
368,疾病和诊断,44,49
368,解剖部位,58,59
368,影像检查,63,66
368,疾病和诊断,75,76
368,解剖部位,75,77
368,疾病和诊断,76,78
368,解剖部位,93,95
368,药物,128,132
368,疾病和诊断,179,181
368,解剖部位,288,289
369,解剖部位,19,20
369,解剖部位,35,36
369,解剖部位,38,39
369,解剖部位,74,76
369,疾病和诊断,82,90
369,疾病和诊断,97,113
369,疾病和诊断,137,141
369,疾病和诊断,142,148
369,疾病和诊断,155,181
369,影像检查,213,217
369,解剖部位,219,221
369,解剖部位,222,228
369,手术,248,257
369,疾病和诊断,275,276
369,解剖部位,284,285
369,解剖部位,345,350
370,解剖部位,48,49
370,解剖部位,93,94
370,解剖部位,106,107
370,解剖部位,137,141
370,解剖部位,144,146
370,解剖部位,158,161
370,影像检查,161,164
370,解剖部位,166,171
370,疾病和诊断,177,180
370,解剖部位,188,193
370,解剖部位,193,199
370,解剖部位,200,204
370,解剖部位,204,210
370,影像检查,216,221
370,影像检查,251,253
370,手术,276,287
370,解剖部位,294,295
370,解剖部位,305,307
370,解剖部位,308,312
370,疾病和诊断,318,319
370,解剖部位,420,422
370,药物,421,423
370,解剖部位,422,424
371,疾病和诊断,24,27
371,手术,92,108
371,疾病和诊断,117,123
371,疾病和诊断,187,193
371,影像检查,272,277
371,疾病和诊断,279,286
371,手术,316,327
371,手术,342,352
371,影像检查,430,433
371,解剖部位,455,459
371,解剖部位,486,487
371,解剖部位,513,517
371,解剖部位,518,521
371,解剖部位,529,530
372,影像检查,16,20
372,解剖部位,22,24
372,疾病和诊断,37,48
372,疾病和诊断,49,56
372,手术,67,72
372,解剖部位,90,96
372,解剖部位,103,105
372,疾病和诊断,115,120
372,疾病和诊断,123,128
372,疾病和诊断,128,133
372,药物,169,171
372,药物,173,176
372,药物,187,191
372,药物,192,195
372,药物,208,211
372,药物,212,215
372,药物,306,310
372,药物,310,312
373,解剖部位,4,6
373,疾病和诊断,5,8
373,手术,42,53
373,解剖部位,60,61
373,疾病和诊断,64,69
373,疾病和诊断,87,95
373,手术,131,134
373,解剖部位,178,179
373,影像检查,217,221
373,影像检查,273,275
373,解剖部位,275,276
373,解剖部位,286,288
373,解剖部位,297,301
374,疾病和诊断,2,8
374,手术,42,57
374,解剖部位,68,70
374,解剖部位,71,74
374,解剖部位,74,78
374,解剖部位,81,83
374,疾病和诊断,84,92
374,解剖部位,96,98
374,解剖部位,107,109
374,疾病和诊断,130,135
374,解剖部位,146,148
374,解剖部位,153,156
374,手术,174,185
374,解剖部位,198,201
374,疾病和诊断,200,203
374,解剖部位,203,205
374,疾病和诊断,204,209
374,解剖部位,211,213
374,疾病和诊断,215,217
374,解剖部位,217,222
374,疾病和诊断,221,224
374,解剖部位,223,228
374,疾病和诊断,277,279
374,解剖部位,282,287
374,影像检查,385,395
375,解剖部位,50,51
375,手术,54,71
375,解剖部位,102,104
375,疾病和诊断,127,139
375,解剖部位,146,150
375,手术,173,178
375,疾病和诊断,189,200
376,手术,18,22
376,疾病和诊断,21,26
376,手术,30,53
376,解剖部位,64,65
376,解剖部位,67,69
376,解剖部位,84,88
376,解剖部位,91,92
376,解剖部位,95,98
376,解剖部位,105,107
376,疾病和诊断,117,120
376,手术,129,135
376,解剖部位,145,147
376,解剖部位,157,158
376,解剖部位,187,188
376,疾病和诊断,191,209
376,疾病和诊断,217,225
376,疾病和诊断,230,234
376,解剖部位,270,276
376,解剖部位,281,287
376,解剖部位,292,298
376,解剖部位,318,320
376,手术,337,356
376,解剖部位,363,364
376,手术,363,365
376,解剖部位,467,468
376,解剖部位,470,471
376,疾病和诊断,508,512
376,实验室检验,513,516
376,实验室检验,529,533
376,实验室检验,541,545
376,实验室检验,576,580
376,实验室检验,587,591
376,疾病和诊断,622,632
377,解剖部位,14,15
377,疾病和诊断,14,16
377,解剖部位,34,36
377,疾病和诊断,54,62
377,影像检查,64,67
377,解剖部位,68,69
377,解剖部位,70,71
377,疾病和诊断,70,73
377,解剖部位,73,74
377,疾病和诊断,73,81
377,影像检查,152,156
377,药物,187,190
378,解剖部位,46,51
378,解剖部位,52,55
378,解剖部位,58,65
378,疾病和诊断,71,73
378,疾病和诊断,73,76
378,解剖部位,79,86
378,手术,105,111
378,疾病和诊断,127,138
378,解剖部位,141,142
378,解剖部位,150,152
378,解剖部位,153,154
378,解剖部位,241,242
378,疾病和诊断,241,248
378,解剖部位,253,254
378,疾病和诊断,253,258
378,解剖部位,287,290
378,解剖部位,291,296
378,解剖部位,297,302
378,解剖部位,302,307
378,解剖部位,318,320
378,解剖部位,338,345
378,疾病和诊断,364,365
378,疾病和诊断,400,404
378,解剖部位,429,430
379,手术,16,39
379,解剖部位,49,52
379,解剖部位,64,66
379,解剖部位,68,73
379,解剖部位,78,79
379,疾病和诊断,78,80
379,解剖部位,80,83
379,解剖部位,83,84
379,疾病和诊断,83,98
379,解剖部位,97,99
379,疾病和诊断,126,135
379,疾病和诊断,158,164
379,手术,196,201
379,手术,204,206
379,疾病和诊断,249,255
379,解剖部位,256,258
379,解剖部位,258,260
379,解剖部位,290,291
380,解剖部位,8,11
380,手术,19,28
380,疾病和诊断,35,41
380,手术,51,60
380,解剖部位,69,72
380,解剖部位,73,77
380,疾病和诊断,91,96
380,疾病和诊断,115,123
380,影像检查,202,207
380,解剖部位,206,208
380,手术,207,209
380,解剖部位,210,212
380,手术,211,213
380,解剖部位,212,214
380,疾病和诊断,213,218
380,疾病和诊断,222,228
380,实验室检验,353,355
380,解剖部位,390,392
380,疾病和诊断,391,393
380,解剖部位,394,398
380,解剖部位,407,412
380,解剖部位,438,439
380,解剖部位,445,447
380,解剖部位,447,449
380,药物,476,480
381,影像检查,24,27
381,解剖部位,33,35
381,疾病和诊断,34,45
381,解剖部位,46,49
381,解剖部位,50,54
381,解剖部位,55,59
381,手术,85,121
381,解剖部位,138,141
381,解剖部位,162,164
381,疾病和诊断,177,186
381,解剖部位,200,204
381,解剖部位,209,215
381,影像检查,245,248
381,解剖部位,251,253
381,药物,297,300
381,解剖部位,345,346
382,疾病和诊断,5,11
382,手术,28,67
382,疾病和诊断,85,97
382,解剖部位,101,103
382,解剖部位,104,106
382,解剖部位,117,121
382,解剖部位,122,126
382,解剖部位,127,133
382,疾病和诊断,133,139
382,解剖部位,142,144
382,疾病和诊断,148,153
382,解剖部位,341,343
382,影像检查,414,417
382,解剖部位,417,419
382,影像检查,432,435
382,手术,434,437
383,解剖部位,15,17
383,手术,35,40
383,疾病和诊断,50,61
383,疾病和诊断,64,68
383,疾病和诊断,166,169
383,解剖部位,203,205
383,解剖部位,245,246
383,解剖部位,297,298
383,手术,297,299
383,手术,299,304
384,手术,9,13
384,疾病和诊断,22,27
384,疾病和诊断,79,86
384,疾病和诊断,87,92
384,疾病和诊断,96,99
384,影像检查,108,113
384,解剖部位,113,118
384,解剖部位,118,122
384,影像检查,123,128
384,疾病和诊断,128,132
384,影像检查,134,138
384,解剖部位,137,139
384,影像检查,155,156
384,疾病和诊断,155,157
384,影像检查,156,159
384,疾病和诊断,159,164
385,手术,4,12
385,疾病和诊断,83,87
385,解剖部位,110,114
385,解剖部位,114,116
385,解剖部位,132,133
385,解剖部位,133,135
385,解剖部位,137,139
385,解剖部位,159,161
385,解剖部位,162,164
385,解剖部位,165,169
385,解剖部位,170,174
385,疾病和诊断,179,180
385,疾病和诊断,181,184
385,药物,196,199
385,药物,261,265
385,实验室检验,304,307
385,实验室检验,350,354
386,疾病和诊断,23,27
386,解剖部位,108,113
386,解剖部位,119,124
386,手术,148,153
386,药物,171,173
386,影像检查,218,222
386,药物,297,298
386,实验室检验,372,375
386,实验室检验,376,381
386,实验室检验,394,398
386,实验室检验,408,413
